time,latitude,longitude,depth,temperature,sensor_type,vessel_gear_type,data_collection_program,vessel_id,tow_id,segment_type,platform_code,platform_name,DOI,qc_vessel_region,qc_gear_type,qc_date,qc_location,qc_land,qc_speed,qc_global_range,qc_temp_spike,qc_rollover,qc_temp_stuck,qc_RoC,qc_timing_gap,qc_clima
UTC,degrees_north,degrees_east,m,degree_C,,,,,,,,,,,,,,,,,,,,,,
2023-03-18T18:50:59Z,56.8457,-161.97,71.9667,2.07167,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T19:12:35Z,56.6788,-161.978,75.45,2.2935,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T19:13:29Z,56.8457,-161.97,71.9167,2.0775,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T19:42:35Z,56.6788,-161.978,75.35,2.2925,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T19:43:29Z,56.8457,-161.97,71.85,2.0795,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T19:47:53Z,57.0113,-161.966,1.2,1.002,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:47:54Z,57.0113,-161.966,2.3,1.663,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,3,3,1
2023-03-18T19:47:55Z,57.0113,-161.966,3.5,1.827,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:47:56Z,57.0113,-161.966,4.6,1.875,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:47:57Z,57.0113,-161.966,5.7,1.893,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:47:58Z,57.0113,-161.966,6.9,1.905,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:47:59Z,57.0113,-161.966,8.1,1.908,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:00Z,57.0113,-161.966,9.4,1.912,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:01Z,57.0113,-161.966,10.5,1.919,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:02Z,57.0113,-161.966,11.8,1.922,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:03Z,57.0113,-161.966,13.0,1.923,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:04Z,57.0113,-161.966,14.2,1.923,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:05Z,57.0113,-161.966,15.5,1.924,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:06Z,57.0113,-161.966,16.8,1.923,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:07Z,57.0113,-161.966,18.0,1.923,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:08Z,57.0113,-161.966,19.3,1.921,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:09Z,57.0113,-161.966,20.6,1.918,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:10Z,57.0113,-161.966,21.9,1.914,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:11Z,57.0113,-161.966,23.2,1.911,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:12Z,57.0113,-161.966,24.5,1.912,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:13Z,57.0113,-161.966,25.9,1.913,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:14Z,57.0113,-161.966,27.1,1.914,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:15Z,57.0113,-161.966,28.5,1.914,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:16Z,57.0113,-161.966,29.9,1.918,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:17Z,57.0113,-161.966,31.2,1.92,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:18Z,57.0113,-161.966,32.5,1.922,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:19Z,57.0113,-161.966,33.8,1.919,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:20Z,57.0113,-161.966,35.1,1.921,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:21Z,57.0113,-161.966,36.4,1.924,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:22Z,57.0113,-161.966,37.7,1.923,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:23Z,57.0113,-161.966,39.1,1.924,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:24Z,57.0113,-161.966,40.3,1.924,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-03-18T19:48:25Z,57.0113,-161.966,41.6,1.924,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:26Z,57.0113,-161.966,42.9,1.922,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:27Z,57.0113,-161.966,44.1,1.921,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:28Z,57.0113,-161.966,45.4,1.921,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:29Z,57.0113,-161.966,46.6,1.923,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:30Z,57.0113,-161.966,47.8,1.925,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:31Z,57.0113,-161.966,49.1,1.928,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:32Z,57.0113,-161.966,50.2,1.93,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:33Z,57.0113,-161.966,51.4,1.931,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:34Z,57.0113,-161.966,52.6,1.931,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:35Z,57.0113,-161.966,53.8,1.933,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:36Z,57.0113,-161.966,55.0,1.932,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:37Z,57.0113,-161.966,56.1,1.932,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:38Z,57.0113,-161.966,57.3,1.934,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:39Z,57.0113,-161.966,58.4,1.936,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:40Z,57.0113,-161.966,59.5,1.935,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:48:41Z,57.0113,-161.966,60.8,1.935,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-18T19:56:11Z,57.0113,-161.966,61.45,1.944,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T20:12:35Z,56.6788,-161.978,75.2333,2.29667,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T20:13:29Z,56.8457,-161.97,71.8,2.07667,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T20:16:11Z,57.0113,-161.966,61.3167,1.93517,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T20:42:35Z,56.6788,-161.978,75.2333,2.29833,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T20:43:29Z,56.8457,-161.97,71.7667,2.0825,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T20:46:11Z,57.0113,-161.966,61.3333,1.93883,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T21:12:35Z,56.6788,-161.978,75.2667,2.295,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T21:13:29Z,56.8457,-161.97,71.7833,2.0855,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T21:16:11Z,57.0113,-161.966,61.3667,1.939,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T21:42:35Z,56.6788,-161.978,75.3,2.28767,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T21:43:29Z,56.8457,-161.97,71.8333,2.08383,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T21:46:11Z,57.0113,-161.966,61.4167,1.9405,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T22:12:35Z,56.6788,-161.978,75.3833,2.27967,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T22:13:29Z,56.8457,-161.97,71.9333,2.08917,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T22:16:11Z,57.0113,-161.966,61.5167,1.948,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T22:42:35Z,56.6788,-161.978,75.5,2.27483,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T22:43:29Z,56.8457,-161.97,72.0167,2.10367,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T22:46:11Z,57.0113,-161.966,61.5667,1.94067,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T23:12:35Z,56.6788,-161.978,75.6167,2.27633,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T23:13:29Z,56.8457,-161.97,72.1167,2.1125,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T23:16:11Z,57.0113,-161.966,61.7,1.94683,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T23:42:35Z,56.6788,-161.978,75.7667,2.2875,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T23:43:29Z,56.8457,-161.97,72.2667,2.12183,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-18T23:46:11Z,57.0113,-161.966,61.85,1.95467,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T00:12:35Z,56.6788,-161.978,75.8667,2.2985,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T00:13:29Z,56.8457,-161.97,72.4167,2.116,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T00:16:11Z,57.0113,-161.966,61.9667,1.9465,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T00:42:35Z,56.6788,-161.978,75.9667,2.2985,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T00:43:29Z,56.8457,-161.97,72.5167,2.10417,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T00:46:11Z,57.0113,-161.966,62.1167,1.93533,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T01:12:35Z,56.6788,-161.978,76.0667,2.29983,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T01:13:29Z,56.8457,-161.97,72.6167,2.08783,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T01:16:11Z,57.0113,-161.966,62.1833,1.93133,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T01:42:35Z,56.6788,-161.978,76.1167,2.30917,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37384,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T01:43:29Z,56.8457,-161.97,72.65,2.07117,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37385,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T01:46:11Z,57.0113,-161.966,62.2167,1.90883,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37381,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-03-19T02:00:56Z,56.0154,-162.006,2.5,2.374,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:00:57Z,56.0154,-162.006,3.8,2.439,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:00:58Z,56.0154,-162.006,5.1,2.472,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:00:59Z,56.0154,-162.006,6.6,2.496,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:00Z,56.0154,-162.006,7.9,2.513,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:01Z,56.0154,-162.006,9.3,2.52,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:02Z,56.0154,-162.006,10.7,2.525,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:03Z,56.0154,-162.006,12.0,2.532,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:04Z,56.0154,-162.006,13.4,2.538,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:05Z,56.0154,-162.006,14.7,2.543,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:06Z,56.0154,-162.006,16.2,2.548,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:07Z,56.0154,-162.006,17.7,2.553,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:08Z,56.0154,-162.006,19.1,2.555,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:09Z,56.0154,-162.006,20.5,2.559,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:10Z,56.0154,-162.006,21.9,2.562,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:11Z,56.0154,-162.006,23.3,2.564,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:12Z,56.0154,-162.006,24.7,2.568,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:13Z,56.0154,-162.006,26.1,2.573,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:14Z,56.0154,-162.006,27.5,2.58,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:15Z,56.0154,-162.006,28.9,2.593,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:16Z,56.0154,-162.006,30.2,2.607,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:17Z,56.0154,-162.006,31.6,2.617,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-03-19T02:01:18Z,56.0154,-162.006,32.9,2.624,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37289,Profiling Down,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
